股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,3_分钟涨幅,5_分钟涨幅,10_分钟涨幅,20_分钟涨幅,30_分钟涨幅,60_分钟涨幅
贵州茅台,600519,2023-12-27 11:17,1668.52,1669.99,1669.99,1668.52,73,12183713.0,0.09,0.08,1.39,0.0,0.06531248127508647,0.08870189570335318,0.10730128281980358,-0.09631490787269084,0.2124276155900245,0.35937284030745115
贵州茅台,600519,2023-12-27 11:18,1669.99,1671.4,1671.4,1669.99,68,11359301.0,0.08,0.08,1.41,0.0,0.16780534579888423,0.1323995470857144,0.1624028429486625,-0.003589676091557407,0.3030575809403896,0.46101230367908685
贵州茅台,600519,2023-12-27 11:19,1671.0,1671.17,1671.5,1670.99,41,6851275.0,0.03,-0.01,-0.23,0.0,0.07065910574315197,0.13601773623344607,0.12701836373985909,0.00538573856429049,0.19305135046014732,0.39468941487445414
贵州茅台,600519,2023-12-27 11:20,1671.01,1670.48,1671.49,1670.48,42,7019029.0,0.06,-0.04,-0.69,0.0,-0.05504367596027717,0.11266930360782149,0.08627714135071986,-0.023939480992057532,0.15468553270579335,0.3423875827436686
贵州茅台,600519,2023-12-27 11:21,1670.47,1671.0,1671.0,1670.0,45,7433986.0,0.06,0.03,0.52,0.0,-0.010172513867534287,0.060479404068287286,0.04550244276271619,0.05928108214920923,0.17024745827737855,0.35433307308870887
贵州茅台,600519,2023-12-27 11:22,1671.01,1672.51,1672.68,1670.79,210,35108479.0,0.11,0.09,1.51,0.0,0.12152195776064202,0.06641139164771448,0.23973485325230298,0.09036505086774331,0.25896330753690744,0.45105105105105053
贵州茅台,600519,2023-12-27 11:23,1672.15,1676.51,1677.0,1672.14,508,85071366.0,0.29,0.24,4.0,0.0,0.3297426690604423,0.31953661207417067,0.43853605641059057,0.37719807688853224,0.3297426690604423,0.641725996806381
贵州茅台,600519,2023-12-27 11:24,1676.11,1673.98,1677.15,1673.89,187,31345276.0,0.19,-0.15,-2.53,0.0,0.08789185116980032,0.20952061682869594,0.3043921145664765,0.22632020117351054,0.24012407408516265,0.44342039733828353
贵州茅台,600519,2023-12-27 11:25,1674.02,1675.0,1675.98,1674.02,70,11725373.0,0.12,0.06,1.02,0.0,-0.09006805804916111,0.23937761819269898,0.3835550761117159,0.29940119760479045,0.29940119760479045,0.586705740348179
贵州茅台,600519,2023-12-27 11:26,1674.53,1675.43,1675.96,1674.02,100,16749835.0,0.12,0.03,0.43,0.0,0.08661991182690626,0.1745878948406929,0.3257504535955338,0.38285481474381083,0.2693111022005709,0.6324704186437607
贵州茅台,600519,2023-12-27 11:27,1674.98,1675.0,1675.43,1674.3,63,10552411.0,0.07,-0.03,-0.43,0.0,0.0,-0.09006805804916111,0.21538829723584474,0.40762498501378464,0.2033979420914149,0.624774720653616
贵州茅台,600519,2023-12-27 11:28,1675.42,1675.0,1675.5,1673.35,71,11892409.0,0.13,0.0,0.0,0.0,-0.025665053150538287,0.06093262762995865,0.22918075360375828,0.3781409369025969,0.21179088940207744,0.6163124572005233
贵州茅台,600519,2023-12-27 11:29,1673.06,1673.0,1674.91,1672.0,50,8365298.0,0.17,-0.12,-2.0,0.0,-0.11940298507462686,-0.11940298507462686,0.15085484411666,0.2366615739492553,0.11489575603801572,0.49496624138013945
贵州茅台,600519,2023-12-27 11:30,1674.31,1672.0,1674.31,1670.65,54,9025603.0,0.22,-0.06,-1.0,0.0,-0.1791044776119403,-0.20472356350310447,0.059844404548174746,0.1773474572209196,0.06703054677773933,0.4300713582086016
贵州茅台,600519,2023-12-27 13:01,1670.18,1670.36,1674.0,1670.18,188,31431461.0,0.23,-0.1,-1.64,0.0,-0.1578003586371847,-0.2770149253731403,-0.12854930613270418,0.007184596225685582,0.020957958335573384,0.2719365121290872
贵州茅台,600519,2023-12-27 13:02,1671.42,1672.0,1672.06,1671.42,43,7188298.0,0.04,0.1,1.64,0.0,0.0,-0.1791044776119403,-0.2690112197362372,0.20916865946263488,0.059844404548174746,0.334247463139762
贵州茅台,600519,2023-12-27 13:03,1672.09,1672.68,1672.68,1672.08,73,12206860.0,0.04,0.04,0.68,0.0,0.138892214851898,-0.019127316198442098,-0.07765923129308322,0.20908344766024292,0.14788559522455422,0.37083708370837465
贵州茅台,600519,2023-12-27 13:04,1673.99,1672.74,1674.0,1672.68,86,14390089.0,0.08,0.0,0.06,0.0,0.04425837320574217,0.04425837320574217,-0.13492537313432781,0.23009167715261056,0.15207759549754302,0.34734095203815135
贵州茅台,600519,2023-12-27 13:05,1672.43,1674.89,1674.89,1672.39,142,23763969.0,0.15,0.13,2.15,0.0,0.1321232991367169,0.27119902296512133,-0.03223053186345974,0.37696272324105184,0.29281437125749105,0.49681689177433236
贵州茅台,600519,2023-12-27 13:06,1674.99,1674.69,1674.99,1674.5,64,10717896.0,0.03,-0.01,-0.2,0.0,0.11657519997130728,0.1608851674641181,-0.018507462686563905,0.2814388110108471,0.3385179504385809,0.49325820446812885
贵州茅台,600519,2023-12-27 13:07,1674.6,1673.64,1674.65,1673.64,34,5692794.0,0.06,-0.06,-1.05,0.0,-0.0746317668623014,0.05739292632183301,-0.0811940298507403,0.13401938494675175,0.3260999880110331,0.4531567922501295
贵州茅台,600519,2023-12-27 13:08,1674.3,1673.57,1674.3,1673.56,41,6863310.0,0.04,0.0,-0.07,0.0,-0.06687804907177557,0.04961918768008939,0.03407053197847796,0.14361196048276736,0.2924449718042226,0.455587702133274
贵州茅台,600519,2023-12-27 13:09,1673.56,1671.7,1673.56,1670.33,61,10200987.0,0.19,-0.11,-1.87,0.0,-0.11591501159150441,-0.19046026903259644,-0.017942583732054696,0.07303290072314708,0.15877295467482047,0.41084535636630987
贵州茅台,600519,2023-12-27 13:10,1671.78,1673.66,1673.66,1671.78,71,11876973.0,0.11,0.12,1.96,0.0,0.005377725461148653,-0.06150392012849976,0.19756220216002432,0.15918611609814973,0.2768058285002228,0.49839073833886866
贵州茅台,600519,2023-12-27 13:11,1672.61,1671.99,1673.56,1671.99,48,8026916.0,0.09,-0.1,-1.67,0.0,0.017347610217142047,-0.09858750985875642,-0.0005980861244013699,-0.031090994971628382,0.1047753616246767,0.40956779187710185
贵州茅台,600519,2023-12-27 13:12,1672.0,1673.3,1673.3,1671.99,30,5017623.0,0.08,0.08,1.31,0.0,-0.02150974510952806,-0.01613317638341879,0.03706626491617589,-0.19146918300517363,0.2870824867696306,0.49548061619771183
贵州茅台,600519,2023-12-27 13:13,1673.03,1672.14,1674.26,1672.01,52,8701715.0,0.13,-0.07,-1.16,0.0,0.008971345522406889,0.0263205120536014,-0.035869292298857505,-0.10991768121482444,0.1767324271053652,0.4167667547441781
贵州茅台,600519,2023-12-27 13:14,1674.0,1673.01,1674.21,1672.46,49,8201603.0,0.1,0.05,0.87,0.0,-0.017331022530327117,-0.03883703978108403,-0.11224617736090782,-0.11880597014925426,0.24626999820240278,0.47202954688766174
