股票名称,股票代码,日期,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率,3_分钟涨幅,5_分钟涨幅,10_分钟涨幅,20_分钟涨幅,30_分钟涨幅,60_分钟涨幅
贵州茅台,600519,2023-12-27 15:00,1667.06,1667.06,1667.06,1667.06,173,28840138.0,0.0,-0.03,-0.49,0.0
贵州茅台,600519,2023-12-27 15:00,1667.06,1667.06,1667.06,1667.06,173,28840138.0,0.0,-0.03,-0.49,0.0
